"","ID","TI","SO","KW","AB","AF","TC","DI","PY","au","AO"
"563",1652,"Bleaching in Amphistegina gibbosa d'Orbigny (Class Foraminifera): observations from laboratory experiments using visible and ultraviolet light","MARINE BIOLOGY","SYMBIONT-BEARING FORAMINIFERA; CORAL-REEF ORGANISMS; LARGER FORAMINIFERA; FLORIDA KEYS; RADIATION; POPULATIONS; ZOOXANTHELLAE; RESPONSES; OZONE","Bleaching (visible loss of symbiont color) in populations of the diatom-bearing foraminifer Amphistegina has been recorded from reefs worldwide since 1991. Field studies and previous laboratory experiments have strongly implicated solar radiation as a factor in bleaching stress. The influence of spectral quality and quantity of photosynthetically active radiation (PAR) and ultraviolet radiation (UV) on growth rates and bleaching in Amphistegina gibbosa was investigated in the laboratory using fluorescent sources of PAR ('blue' with a spectral peak at 450 nm and 'white' with a 600-nm spectral peak) and biologically effective ultraviolet radiation [UVB (280-320 nm)]. Growth rate, as indicated by increase in maximum shell diameter, saturated at a PAR of 6-8 mumol photon m(-2) s(-1), increased in 'blue' light, and was not influenced by UVB less than or equal to 0.0162 W m(-2). Frequency of bleaching increased with increasing PAR photon flux density and with exposure to shorter wavelengths. with or without an increase in total energy. Growth was significantly inhibited by UVB at 0.105 W m-2. Specimens in treatments exposed to UVB to PAR ratios >0.003 became dark in color, rather than bleaching, which previous cytological studies indicate is a photo-protective response. Implications of these experiments are that environmental factors that affect either the spectral quality or quantity of solar radiation can influence bleaching in Amphistegina.","Univ S Florida, Coll Marine Sci, St Petersburg, FL 33701 USA",34,"10.1007/s00227-004-1351-5",2004,"Williams, DE",1
"564",1652,"Bleaching in Amphistegina gibbosa d'Orbigny (Class Foraminifera): observations from laboratory experiments using visible and ultraviolet light","MARINE BIOLOGY","SYMBIONT-BEARING FORAMINIFERA; CORAL-REEF ORGANISMS; LARGER FORAMINIFERA; FLORIDA KEYS; RADIATION; POPULATIONS; ZOOXANTHELLAE; RESPONSES; OZONE","Bleaching (visible loss of symbiont color) in populations of the diatom-bearing foraminifer Amphistegina has been recorded from reefs worldwide since 1991. Field studies and previous laboratory experiments have strongly implicated solar radiation as a factor in bleaching stress. The influence of spectral quality and quantity of photosynthetically active radiation (PAR) and ultraviolet radiation (UV) on growth rates and bleaching in Amphistegina gibbosa was investigated in the laboratory using fluorescent sources of PAR ('blue' with a spectral peak at 450 nm and 'white' with a 600-nm spectral peak) and biologically effective ultraviolet radiation [UVB (280-320 nm)]. Growth rate, as indicated by increase in maximum shell diameter, saturated at a PAR of 6-8 mumol photon m(-2) s(-1), increased in 'blue' light, and was not influenced by UVB less than or equal to 0.0162 W m(-2). Frequency of bleaching increased with increasing PAR photon flux density and with exposure to shorter wavelengths. with or without an increase in total energy. Growth was significantly inhibited by UVB at 0.105 W m-2. Specimens in treatments exposed to UVB to PAR ratios >0.003 became dark in color, rather than bleaching, which previous cytological studies indicate is a photo-protective response. Implications of these experiments are that environmental factors that affect either the spectral quality or quantity of solar radiation can influence bleaching in Amphistegina.","Univ S Florida, Coll Marine Sci, St Petersburg, FL 33701 USA",34,"10.1007/s00227-004-1351-5",2004,"Hallock, P",2
"565",1653,"Population structure in Banggai cardinalfish, Pterapogon kauderni, a coral reef species lacking a pelagic larval phase","MARINE BIOLOGY","GREAT-BARRIER-REEF; MARINE FISH LACKING; GENE FLOW; ACANTHOCHROMIS-POLYACANTHUS; DISPERSAL; SPECIATION; PATTERNS; EVOLUTION; SEA; NEOGASTROPODS","Previous studies on two reef fish lacking a pelagic larval phase (Acanthochromis polyacanthus and Embiotoca jacksoni) revealed features that may be characteristic of their lifestyle: (1) low levels of gene flow, (2) frequent population bottlenecks, and (3) strong phylogeographic breaks, all within their over 1,000 km coastal geographic ranges. The present study tested the predictive nature of these three characteristics in another species lacking a pelagic larval stage.. but with a very restricted distribution (< 10,000 km(2)). The Banggai cardinalfish, Pterapogon kauderni Koumans, 1933, is a mouthbrooding species occurring in the Banggai Archipelago (eastern Indonesia). Fish were captured in January and February (2001, 2002). The mitochondrial control region of 122 individuals from 22 locations was sequenced P. kauderni individuals clustered in two reciprocally monophyletic clades corresponding to a southwestern population (restricted to the southwest of Bangkulu Island) and all northern and eastern populations, which included all the remaining samples. Data were compatible with reduced gene flow and the presence of severe bottlenecks; however, small sample sizes and limited genetic variability in P. kauderni prevented a definitive conclusion. Further studies using larger samples and more rapidly evolving molecular markers may provide enough power to conclusively test our hypotheses.","Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Santa Cruz, CA 95060 USA; New Jersey State Aquarium, Camden, NJ 08103 USA",28,"10.1007/s00227-004-1355-1",2004,"Bernardi, G",1
"566",1653,"Population structure in Banggai cardinalfish, Pterapogon kauderni, a coral reef species lacking a pelagic larval phase","MARINE BIOLOGY","GREAT-BARRIER-REEF; MARINE FISH LACKING; GENE FLOW; ACANTHOCHROMIS-POLYACANTHUS; DISPERSAL; SPECIATION; PATTERNS; EVOLUTION; SEA; NEOGASTROPODS","Previous studies on two reef fish lacking a pelagic larval phase (Acanthochromis polyacanthus and Embiotoca jacksoni) revealed features that may be characteristic of their lifestyle: (1) low levels of gene flow, (2) frequent population bottlenecks, and (3) strong phylogeographic breaks, all within their over 1,000 km coastal geographic ranges. The present study tested the predictive nature of these three characteristics in another species lacking a pelagic larval stage.. but with a very restricted distribution (< 10,000 km(2)). The Banggai cardinalfish, Pterapogon kauderni Koumans, 1933, is a mouthbrooding species occurring in the Banggai Archipelago (eastern Indonesia). Fish were captured in January and February (2001, 2002). The mitochondrial control region of 122 individuals from 22 locations was sequenced P. kauderni individuals clustered in two reciprocally monophyletic clades corresponding to a southwestern population (restricted to the southwest of Bangkulu Island) and all northern and eastern populations, which included all the remaining samples. Data were compatible with reduced gene flow and the presence of severe bottlenecks; however, small sample sizes and limited genetic variability in P. kauderni prevented a definitive conclusion. Further studies using larger samples and more rapidly evolving molecular markers may provide enough power to conclusively test our hypotheses.","Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Santa Cruz, CA 95060 USA; New Jersey State Aquarium, Camden, NJ 08103 USA",28,"10.1007/s00227-004-1355-1",2004,"Vagelli, A",2
"567",1654,"Evidence of habitat structure-generated bottleneck in the recruitment process of the SW Atlantic crab Cyrtograpsus angulatus","MARINE BIOLOGY","CHIQUITA COASTAL LAGOON; BENTHIC MARINE-INVERTEBRATES; ARTHROPOD BODY LENGTHS; CORAL-REEF FISH; FRACTAL DIMENSION; CHASMAGNATHUS-GRANULATA; DEMOGRAPHIC BOTTLENECK; BUENOS-AIRES; ARGENTINA; POLYCHAETE","Shelters generated by the introduced reef-building polychaete Ficopomatus enigmaticus (Serpulidae) significantly enhance settlement of the crab Cyrtograpsus angulatus (Grapsidae) in a SW Atlantic coastal lagoon (Mar Chiquita, 37degrees32'S; 57degrees26'W; Argentina). However, their ultimate role in recruitment does not appear to be very important, suggesting a habitat-generated bottleneck that occurs between settlement and recruitment. Laboratory and field experiments show that newly settled crabs actively select refuges similar in size. Inside the reefs, decreases in crab density of each newly settled cohort mirror the ratio of decreases in the number of reef refuges of similar sizes, suggesting that habitat fractal structure determines the mortality rate after settlement. Field experiments using artificial shelters show that as crabs increase in size, they move outside reefs. Field tethering of juvenile- and adult-sized crabs without access to refuges showed that juvenile crabs suffer a much higher risk of mortality than adults. Our results show that the availability of small refuges provided by polychacte reefs enhances crab settlement, but, then, due to a decrease in the number of refuges as size increases, produces a demographic bottleneck during recruitment. Thus, independent of settlement intensity, enhanced survivorship in the smallest size classes due to refuge is not transmitted to larger size classes. This is likely one reason why stock-recruitment relationships may not hold in species that use shelters during both recently settled and juvenile life stages. These results provide a good example of why habitat enhancement programs need to incorporate a comprehensive evaluation of the species' ontogenic ecology to avoid class size-specific bottlenecks.","Univ Nacl Mar Plata, Dept Biol, FCEyN, Mar Del Plata, Argentina; Williams Coll Myst Seaport, Maritime Studies Program, Mystic, CT 06355 USA; Univ Nacl Mar Plata, CONICET, Mar Del Plata, Argentina",19,"10.1007/s00227-004-1325-7",2004,"Casariego, AM",1
"568",1654,"Evidence of habitat structure-generated bottleneck in the recruitment process of the SW Atlantic crab Cyrtograpsus angulatus","MARINE BIOLOGY","CHIQUITA COASTAL LAGOON; BENTHIC MARINE-INVERTEBRATES; ARTHROPOD BODY LENGTHS; CORAL-REEF FISH; FRACTAL DIMENSION; CHASMAGNATHUS-GRANULATA; DEMOGRAPHIC BOTTLENECK; BUENOS-AIRES; ARGENTINA; POLYCHAETE","Shelters generated by the introduced reef-building polychaete Ficopomatus enigmaticus (Serpulidae) significantly enhance settlement of the crab Cyrtograpsus angulatus (Grapsidae) in a SW Atlantic coastal lagoon (Mar Chiquita, 37degrees32'S; 57degrees26'W; Argentina). However, their ultimate role in recruitment does not appear to be very important, suggesting a habitat-generated bottleneck that occurs between settlement and recruitment. Laboratory and field experiments show that newly settled crabs actively select refuges similar in size. Inside the reefs, decreases in crab density of each newly settled cohort mirror the ratio of decreases in the number of reef refuges of similar sizes, suggesting that habitat fractal structure determines the mortality rate after settlement. Field experiments using artificial shelters show that as crabs increase in size, they move outside reefs. Field tethering of juvenile- and adult-sized crabs without access to refuges showed that juvenile crabs suffer a much higher risk of mortality than adults. Our results show that the availability of small refuges provided by polychacte reefs enhances crab settlement, but, then, due to a decrease in the number of refuges as size increases, produces a demographic bottleneck during recruitment. Thus, independent of settlement intensity, enhanced survivorship in the smallest size classes due to refuge is not transmitted to larger size classes. This is likely one reason why stock-recruitment relationships may not hold in species that use shelters during both recently settled and juvenile life stages. These results provide a good example of why habitat enhancement programs need to incorporate a comprehensive evaluation of the species' ontogenic ecology to avoid class size-specific bottlenecks.","Univ Nacl Mar Plata, Dept Biol, FCEyN, Mar Del Plata, Argentina; Williams Coll Myst Seaport, Maritime Studies Program, Mystic, CT 06355 USA; Univ Nacl Mar Plata, CONICET, Mar Del Plata, Argentina",19,"10.1007/s00227-004-1325-7",2004,"Schwindt, E",2
"569",1654,"Evidence of habitat structure-generated bottleneck in the recruitment process of the SW Atlantic crab Cyrtograpsus angulatus","MARINE BIOLOGY","CHIQUITA COASTAL LAGOON; BENTHIC MARINE-INVERTEBRATES; ARTHROPOD BODY LENGTHS; CORAL-REEF FISH; FRACTAL DIMENSION; CHASMAGNATHUS-GRANULATA; DEMOGRAPHIC BOTTLENECK; BUENOS-AIRES; ARGENTINA; POLYCHAETE","Shelters generated by the introduced reef-building polychaete Ficopomatus enigmaticus (Serpulidae) significantly enhance settlement of the crab Cyrtograpsus angulatus (Grapsidae) in a SW Atlantic coastal lagoon (Mar Chiquita, 37degrees32'S; 57degrees26'W; Argentina). However, their ultimate role in recruitment does not appear to be very important, suggesting a habitat-generated bottleneck that occurs between settlement and recruitment. Laboratory and field experiments show that newly settled crabs actively select refuges similar in size. Inside the reefs, decreases in crab density of each newly settled cohort mirror the ratio of decreases in the number of reef refuges of similar sizes, suggesting that habitat fractal structure determines the mortality rate after settlement. Field experiments using artificial shelters show that as crabs increase in size, they move outside reefs. Field tethering of juvenile- and adult-sized crabs without access to refuges showed that juvenile crabs suffer a much higher risk of mortality than adults. Our results show that the availability of small refuges provided by polychacte reefs enhances crab settlement, but, then, due to a decrease in the number of refuges as size increases, produces a demographic bottleneck during recruitment. Thus, independent of settlement intensity, enhanced survivorship in the smallest size classes due to refuge is not transmitted to larger size classes. This is likely one reason why stock-recruitment relationships may not hold in species that use shelters during both recently settled and juvenile life stages. These results provide a good example of why habitat enhancement programs need to incorporate a comprehensive evaluation of the species' ontogenic ecology to avoid class size-specific bottlenecks.","Univ Nacl Mar Plata, Dept Biol, FCEyN, Mar Del Plata, Argentina; Williams Coll Myst Seaport, Maritime Studies Program, Mystic, CT 06355 USA; Univ Nacl Mar Plata, CONICET, Mar Del Plata, Argentina",19,"10.1007/s00227-004-1325-7",2004,"Iribarne, O",3
"570",1655,"Has random sampling been neglected in coral reef faunal surveys?","CORAL REEFS","ENVIRONMENTAL-IMPACT; ECOLOGY","","McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada",10,"10.1007/s00338-004-0377-y",2004,"Lewis, JB",1
"571",1656,"Algal recruitment and interactions","CORAL REEFS","GREAT-BARRIER-REEF; CRUSTOSE CORALLINE ALGAE; SUPPLY-SIDE ECOLOGY; BROWN ALGA; LOBOPHORA-VARIEGATA; SUBSTRATUM TYPE; CANOPY COVER; PHASE-SHIFTS; HARD CORAL; SARGASSUM","The recruitment of algae is a critical process during algal colonization and invasions, including coral-to-algal phase shifts. Although algae are widely assumed to colonize and kill corals, there is very little known about the recruitment dynamics of coral reef algae. This study tested the ability of two dominant macroalgae (Fucales including Sargassum spp. and Lobophora variegata) to settle and grow on healthy coral tissue. The study also explored the effects of interactions with prior occupants, and of abiotic substrate properties (texture, and ceramic and carbonate material). The results indicate that healthy corals were able to prevent attachment or survival of recruits of these macroalgae. This is a significant point, since it suggests that the replacement of corals by algae may often require prior stress or death in the coral tissue. Pre-conditioning of plates at different sites had some effects, but these were relatively minor, whereas there was considerable variation within sites. Some of this variation appeared to be related to the amount of turf algae or crustose coralline algae on the plates. Recruitment was generally, but not always, higher on plates with rougher texture. Overall, this preliminary exploration indicates considerable potential for variability in outcomes of algal colonization, with implications for the dynamics of algal invasions. In particular, the results do not support suggestions that planktonic algal propagules can directly settle on and colonize healthy coral tissue.","James Cook Univ N Queensland, Sch Trop Biol, Dept Trop Plant Sci, Townsville, Qld 4811, Australia; Australian Inst Marine Sci, Townsville MC, Qld 4810, Australia; CRC Reef Res, Townsville MC, Qld 4810, Australia",46,"10.1007/s00338-004-0370-5",2004,"Diaz-Pulido, G",1
"572",1656,"Algal recruitment and interactions","CORAL REEFS","GREAT-BARRIER-REEF; CRUSTOSE CORALLINE ALGAE; SUPPLY-SIDE ECOLOGY; BROWN ALGA; LOBOPHORA-VARIEGATA; SUBSTRATUM TYPE; CANOPY COVER; PHASE-SHIFTS; HARD CORAL; SARGASSUM","The recruitment of algae is a critical process during algal colonization and invasions, including coral-to-algal phase shifts. Although algae are widely assumed to colonize and kill corals, there is very little known about the recruitment dynamics of coral reef algae. This study tested the ability of two dominant macroalgae (Fucales including Sargassum spp. and Lobophora variegata) to settle and grow on healthy coral tissue. The study also explored the effects of interactions with prior occupants, and of abiotic substrate properties (texture, and ceramic and carbonate material). The results indicate that healthy corals were able to prevent attachment or survival of recruits of these macroalgae. This is a significant point, since it suggests that the replacement of corals by algae may often require prior stress or death in the coral tissue. Pre-conditioning of plates at different sites had some effects, but these were relatively minor, whereas there was considerable variation within sites. Some of this variation appeared to be related to the amount of turf algae or crustose coralline algae on the plates. Recruitment was generally, but not always, higher on plates with rougher texture. Overall, this preliminary exploration indicates considerable potential for variability in outcomes of algal colonization, with implications for the dynamics of algal invasions. In particular, the results do not support suggestions that planktonic algal propagules can directly settle on and colonize healthy coral tissue.","James Cook Univ N Queensland, Sch Trop Biol, Dept Trop Plant Sci, Townsville, Qld 4811, Australia; Australian Inst Marine Sci, Townsville MC, Qld 4810, Australia; CRC Reef Res, Townsville MC, Qld 4810, Australia",46,"10.1007/s00338-004-0370-5",2004,"McCook, LJ",2
"573",1657,"Impact of wind and freshwater inputs on phytoplankton biomass in the coral reef lagoon of New Caledonia during the summer cyclonic period: a coupled three-dimensional biogeochemical modeling approach","CORAL REEFS","GREAT-BARRIER-REEF; SOUTH-WEST LAGOON; NITROGEN-LIMITED GROWTH; ATOLL LAGOON; MARINE PHYTOPLANKTON; SENSITIVITY ANALYSIS; ADRIATIC SEA; ECOSYSTEM; CIRCULATION; PACIFIC","A coupled three-dimensional physical-biological model was developed in order to simulate the ecological functioning and potential impacts of land-derived inputs in the southwest lagoon of New Caledonia. This model considered pelagic biogeochemical cycling of organic matter, taking into account advection and diffusion processes driven mainly by local wind fields and freshwater discharges. Modeled phytoplankton dynamics were strongly correlated with both freshwater nutrient inputs and wind-driven hydrodynamic processes, the latter resulting in a large input of oceanic water from the southeast part of the lagoon under trade wind conditions. In situ data obtained during the summer (January 1998) under trade wind conditions supported predicted concentration gradients along several coast to reef transects and provided a validation of the coupled physical-biogeochemical model. An additional sensitivity analysis showed that the alteration of the biogeochemical parameters did not strongly affect the results of the model. Freshwater inputs of nutrients were simulated using a realistic scenario corresponding to the summer rainy season of 1997-1998 in New Caledonia. Despite occasional flooding events from the main rivers considered in these simulations, no significant meso-scale phytoplankton bloom was identified. Hydrodynamically driven dispersion and rapid uptake of nutrients by phytoplankton were sufficient to spatially constrain the impact of river inputs and maintain oligotrophic conditions. The fine spatial grid of our three-dimensional model demonstrated that eutrophication in the southwest lagoon of New Caledonia is confined to the most restricted coastal embayments, while most of the lagoon experiences sustained oligotrophic conditions.","Ctr Oceanol Marseille, Marine Endoume Stn, F-13007 Marseille, France; IRD, Noumea 98848, New Caledonia",25,"10.1007/s00338-004-0378-x",2004,"Pinazo, C",1
"574",1657,"Impact of wind and freshwater inputs on phytoplankton biomass in the coral reef lagoon of New Caledonia during the summer cyclonic period: a coupled three-dimensional biogeochemical modeling approach","CORAL REEFS","GREAT-BARRIER-REEF; SOUTH-WEST LAGOON; NITROGEN-LIMITED GROWTH; ATOLL LAGOON; MARINE PHYTOPLANKTON; SENSITIVITY ANALYSIS; ADRIATIC SEA; ECOSYSTEM; CIRCULATION; PACIFIC","A coupled three-dimensional physical-biological model was developed in order to simulate the ecological functioning and potential impacts of land-derived inputs in the southwest lagoon of New Caledonia. This model considered pelagic biogeochemical cycling of organic matter, taking into account advection and diffusion processes driven mainly by local wind fields and freshwater discharges. Modeled phytoplankton dynamics were strongly correlated with both freshwater nutrient inputs and wind-driven hydrodynamic processes, the latter resulting in a large input of oceanic water from the southeast part of the lagoon under trade wind conditions. In situ data obtained during the summer (January 1998) under trade wind conditions supported predicted concentration gradients along several coast to reef transects and provided a validation of the coupled physical-biogeochemical model. An additional sensitivity analysis showed that the alteration of the biogeochemical parameters did not strongly affect the results of the model. Freshwater inputs of nutrients were simulated using a realistic scenario corresponding to the summer rainy season of 1997-1998 in New Caledonia. Despite occasional flooding events from the main rivers considered in these simulations, no significant meso-scale phytoplankton bloom was identified. Hydrodynamically driven dispersion and rapid uptake of nutrients by phytoplankton were sufficient to spatially constrain the impact of river inputs and maintain oligotrophic conditions. The fine spatial grid of our three-dimensional model demonstrated that eutrophication in the southwest lagoon of New Caledonia is confined to the most restricted coastal embayments, while most of the lagoon experiences sustained oligotrophic conditions.","Ctr Oceanol Marseille, Marine Endoume Stn, F-13007 Marseille, France; IRD, Noumea 98848, New Caledonia",25,"10.1007/s00338-004-0378-x",2004,"Bujan, S",2
"575",1657,"Impact of wind and freshwater inputs on phytoplankton biomass in the coral reef lagoon of New Caledonia during the summer cyclonic period: a coupled three-dimensional biogeochemical modeling approach","CORAL REEFS","GREAT-BARRIER-REEF; SOUTH-WEST LAGOON; NITROGEN-LIMITED GROWTH; ATOLL LAGOON; MARINE PHYTOPLANKTON; SENSITIVITY ANALYSIS; ADRIATIC SEA; ECOSYSTEM; CIRCULATION; PACIFIC","A coupled three-dimensional physical-biological model was developed in order to simulate the ecological functioning and potential impacts of land-derived inputs in the southwest lagoon of New Caledonia. This model considered pelagic biogeochemical cycling of organic matter, taking into account advection and diffusion processes driven mainly by local wind fields and freshwater discharges. Modeled phytoplankton dynamics were strongly correlated with both freshwater nutrient inputs and wind-driven hydrodynamic processes, the latter resulting in a large input of oceanic water from the southeast part of the lagoon under trade wind conditions. In situ data obtained during the summer (January 1998) under trade wind conditions supported predicted concentration gradients along several coast to reef transects and provided a validation of the coupled physical-biogeochemical model. An additional sensitivity analysis showed that the alteration of the biogeochemical parameters did not strongly affect the results of the model. Freshwater inputs of nutrients were simulated using a realistic scenario corresponding to the summer rainy season of 1997-1998 in New Caledonia. Despite occasional flooding events from the main rivers considered in these simulations, no significant meso-scale phytoplankton bloom was identified. Hydrodynamically driven dispersion and rapid uptake of nutrients by phytoplankton were sufficient to spatially constrain the impact of river inputs and maintain oligotrophic conditions. The fine spatial grid of our three-dimensional model demonstrated that eutrophication in the southwest lagoon of New Caledonia is confined to the most restricted coastal embayments, while most of the lagoon experiences sustained oligotrophic conditions.","Ctr Oceanol Marseille, Marine Endoume Stn, F-13007 Marseille, France; IRD, Noumea 98848, New Caledonia",25,"10.1007/s00338-004-0378-x",2004,"Douillet, P",3
"576",1657,"Impact of wind and freshwater inputs on phytoplankton biomass in the coral reef lagoon of New Caledonia during the summer cyclonic period: a coupled three-dimensional biogeochemical modeling approach","CORAL REEFS","GREAT-BARRIER-REEF; SOUTH-WEST LAGOON; NITROGEN-LIMITED GROWTH; ATOLL LAGOON; MARINE PHYTOPLANKTON; SENSITIVITY ANALYSIS; ADRIATIC SEA; ECOSYSTEM; CIRCULATION; PACIFIC","A coupled three-dimensional physical-biological model was developed in order to simulate the ecological functioning and potential impacts of land-derived inputs in the southwest lagoon of New Caledonia. This model considered pelagic biogeochemical cycling of organic matter, taking into account advection and diffusion processes driven mainly by local wind fields and freshwater discharges. Modeled phytoplankton dynamics were strongly correlated with both freshwater nutrient inputs and wind-driven hydrodynamic processes, the latter resulting in a large input of oceanic water from the southeast part of the lagoon under trade wind conditions. In situ data obtained during the summer (January 1998) under trade wind conditions supported predicted concentration gradients along several coast to reef transects and provided a validation of the coupled physical-biogeochemical model. An additional sensitivity analysis showed that the alteration of the biogeochemical parameters did not strongly affect the results of the model. Freshwater inputs of nutrients were simulated using a realistic scenario corresponding to the summer rainy season of 1997-1998 in New Caledonia. Despite occasional flooding events from the main rivers considered in these simulations, no significant meso-scale phytoplankton bloom was identified. Hydrodynamically driven dispersion and rapid uptake of nutrients by phytoplankton were sufficient to spatially constrain the impact of river inputs and maintain oligotrophic conditions. The fine spatial grid of our three-dimensional model demonstrated that eutrophication in the southwest lagoon of New Caledonia is confined to the most restricted coastal embayments, while most of the lagoon experiences sustained oligotrophic conditions.","Ctr Oceanol Marseille, Marine Endoume Stn, F-13007 Marseille, France; IRD, Noumea 98848, New Caledonia",25,"10.1007/s00338-004-0378-x",2004,"Fichez, R",4
"577",1657,"Impact of wind and freshwater inputs on phytoplankton biomass in the coral reef lagoon of New Caledonia during the summer cyclonic period: a coupled three-dimensional biogeochemical modeling approach","CORAL REEFS","GREAT-BARRIER-REEF; SOUTH-WEST LAGOON; NITROGEN-LIMITED GROWTH; ATOLL LAGOON; MARINE PHYTOPLANKTON; SENSITIVITY ANALYSIS; ADRIATIC SEA; ECOSYSTEM; CIRCULATION; PACIFIC","A coupled three-dimensional physical-biological model was developed in order to simulate the ecological functioning and potential impacts of land-derived inputs in the southwest lagoon of New Caledonia. This model considered pelagic biogeochemical cycling of organic matter, taking into account advection and diffusion processes driven mainly by local wind fields and freshwater discharges. Modeled phytoplankton dynamics were strongly correlated with both freshwater nutrient inputs and wind-driven hydrodynamic processes, the latter resulting in a large input of oceanic water from the southeast part of the lagoon under trade wind conditions. In situ data obtained during the summer (January 1998) under trade wind conditions supported predicted concentration gradients along several coast to reef transects and provided a validation of the coupled physical-biogeochemical model. An additional sensitivity analysis showed that the alteration of the biogeochemical parameters did not strongly affect the results of the model. Freshwater inputs of nutrients were simulated using a realistic scenario corresponding to the summer rainy season of 1997-1998 in New Caledonia. Despite occasional flooding events from the main rivers considered in these simulations, no significant meso-scale phytoplankton bloom was identified. Hydrodynamically driven dispersion and rapid uptake of nutrients by phytoplankton were sufficient to spatially constrain the impact of river inputs and maintain oligotrophic conditions. The fine spatial grid of our three-dimensional model demonstrated that eutrophication in the southwest lagoon of New Caledonia is confined to the most restricted coastal embayments, while most of the lagoon experiences sustained oligotrophic conditions.","Ctr Oceanol Marseille, Marine Endoume Stn, F-13007 Marseille, France; IRD, Noumea 98848, New Caledonia",25,"10.1007/s00338-004-0378-x",2004,"Grenz, C",5
"578",1657,"Impact of wind and freshwater inputs on phytoplankton biomass in the coral reef lagoon of New Caledonia during the summer cyclonic period: a coupled three-dimensional biogeochemical modeling approach","CORAL REEFS","GREAT-BARRIER-REEF; SOUTH-WEST LAGOON; NITROGEN-LIMITED GROWTH; ATOLL LAGOON; MARINE PHYTOPLANKTON; SENSITIVITY ANALYSIS; ADRIATIC SEA; ECOSYSTEM; CIRCULATION; PACIFIC","A coupled three-dimensional physical-biological model was developed in order to simulate the ecological functioning and potential impacts of land-derived inputs in the southwest lagoon of New Caledonia. This model considered pelagic biogeochemical cycling of organic matter, taking into account advection and diffusion processes driven mainly by local wind fields and freshwater discharges. Modeled phytoplankton dynamics were strongly correlated with both freshwater nutrient inputs and wind-driven hydrodynamic processes, the latter resulting in a large input of oceanic water from the southeast part of the lagoon under trade wind conditions. In situ data obtained during the summer (January 1998) under trade wind conditions supported predicted concentration gradients along several coast to reef transects and provided a validation of the coupled physical-biogeochemical model. An additional sensitivity analysis showed that the alteration of the biogeochemical parameters did not strongly affect the results of the model. Freshwater inputs of nutrients were simulated using a realistic scenario corresponding to the summer rainy season of 1997-1998 in New Caledonia. Despite occasional flooding events from the main rivers considered in these simulations, no significant meso-scale phytoplankton bloom was identified. Hydrodynamically driven dispersion and rapid uptake of nutrients by phytoplankton were sufficient to spatially constrain the impact of river inputs and maintain oligotrophic conditions. The fine spatial grid of our three-dimensional model demonstrated that eutrophication in the southwest lagoon of New Caledonia is confined to the most restricted coastal embayments, while most of the lagoon experiences sustained oligotrophic conditions.","Ctr Oceanol Marseille, Marine Endoume Stn, F-13007 Marseille, France; IRD, Noumea 98848, New Caledonia",25,"10.1007/s00338-004-0378-x",2004,"Maurin, A",6
"579",1658,"Effects of diet, ultraviolet exposure, and gender on the ultraviolet absorbance of fish mucus and ocular structures","MARINE BIOLOGY","AMINO-ACIDS MAAS; URCHIN STRONGYLOCENTROTUS-DROEBACHIENSIS; WAVE ABSORBING PIGMENTS; CORAL-REEF FISH; UV-RADIATION; DNA-DAMAGE; SPECTRAL TRANSMISSION; OXIDATIVE STRESS; ORYZIAS-LATIPES; TISSUES","Ultraviolet (UV) radiation can be damaging to fish skin and ocular components. Coral reef fishes are regularly exposed to potentially harmful radiation. It was recently discovered that tropical marine fishes possess UV-absorbing compounds in their mucus. This experiment demonstrates significant effects of both diet and ultraviolet exposure on the UV-absorbing compounds in the mucus of a tropical wrasse, Thalassoma duperrey. Fish that are exposed to UV radiation increase the UV absorbance of their mucus only if UV-absorbing compounds are provided in their diet. Fish that are protected from UV radiation decrease the UV absorbance of their mucus regardless of diet. Mucus from female T. duperrey absorbed less UV and females had higher rates of skin damage than males. Females sequester UV-absorbing compounds in their pelagic eggs as well as their epithelial mucus, whereas males do not sequester these compounds in the testes. Spectral transmission through the whole eye was not affected by diet or UV manipulations, but corneal tissue transmission decreased significantly in the UV-exposed individuals. These results demonstrate that coral reef fish can adapt to UV exposure, so long as UV-absorbing compounds are available in the diet.","Univ Hawaii Manoa, Dept Zool, Kaneohe, HI 96744 USA; Univ Hawaii Manoa, Hawaii Inst Marine Biol, Kaneohe, HI 96744 USA",29,"10.1007/s00227-003-1286-2",2004,"Zamzow, JP",1
